0.17.0,onnx-scala,onnx-scala-backends,onnx-scala-common,onnx-scala-proto
0.16.0,onnx-scala,onnx-scala-backends,onnx-scala-common,onnx-scala-proto
0.15.0,onnx-scala,onnx-scala-backends,onnx-scala-common,onnx-scala-proto
0.14.0,onnx-scala,onnx-scala-backends,onnx-scala-common,onnx-scala-proto
