7.65.0,telegramium-core,telegramium-high
7.64.0,telegramium-core,telegramium-high
7.63.0,telegramium-core,telegramium-high
7.62.1,telegramium-core,telegramium-high
7.62.0,telegramium-core,telegramium-high
7.61.0,telegramium-core,telegramium-high
7.60.0,telegramium-core,telegramium-high
7.57.0,telegramium-core,telegramium-high
7.56.0,telegramium-core,telegramium-high
7.55.0,telegramium-core,telegramium-high
7.54.1,telegramium-core,telegramium-high
