3.0.0-M3,scalatra-auth,scalatra-jetty,scalatra-common,scalatra-metrics,scalatra-specs2,scalatra-twirl,scalatra-scalatest,scalatra-test,scalatra-json,scalatra-swagger,scalatra-unidoc,scalatra-cache,scalatra,scalatra-forms
3.0.0-M2,scalatra-auth,scalatra-jetty,scalatra-common,scalatra-metrics,scalatra-specs2,scalatra-twirl,scalatra-scalatest,scalatra-test,scalatra-json,scalatra-swagger,scalatra-unidoc,scalatra-cache,scalatra,scalatra-forms
3.0.0-M1,scalatra-auth,scalatra-jetty,scalatra-common,scalatra-metrics,scalatra-specs2,scalatra-twirl,scalatra-scalatest,scalatra-test,scalatra-json,scalatra-swagger,scalatra-unidoc,scalatra-cache,scalatra,scalatra-forms
