2.0.1,zio-metrics,zio-metrics-dropwizard,zio-metrics-prometheus,zio-metrics-statsd
2.0.0,zio-metrics,zio-metrics-dropwizard,zio-metrics-prometheus,zio-metrics-statsd
2.0.0-RC6,zio-metrics,zio-metrics-dropwizard,zio-metrics-prometheus,zio-metrics-statsd
1.0.14,zio-metrics,zio-metrics-dropwizard,zio-metrics-prometheus,zio-metrics-statsd
1.0.13,zio-metrics,zio-metrics-dropwizard,zio-metrics-prometheus,zio-metrics-statsd
