0.7.0,oidc4s-circe,oidc4s-core,oidc4s-quick-sttp-circe,oidc4s-sttp
0.6.0,oidc4s-circe,oidc4s-core,oidc4s-quick-sttp-circe,oidc4s-sttp
0.5.0,oidc4s-circe,oidc4s-core,oidc4s-quick-sttp-circe,oidc4s-sttp
