1.1.0-play29-RC8,reactivemongo-play-json-compat
1.1.0-play28-RC8,reactivemongo-play-json-compat
1.1.0-play27-RC8,reactivemongo-play-json-compat
1.1.0-play29-RC7,reactivemongo-play-json-compat
1.1.0-play28-RC7,reactivemongo-play-json-compat
1.1.0-play27-RC7,reactivemongo-play-json-compat
1.1.0-play29-RC6,reactivemongo-play-json-compat
1.1.0-play28-RC6,reactivemongo-play-json-compat
1.1.0-play27-RC6,reactivemongo-play-json-compat
1.1.0-play29-RC5,reactivemongo-play-json-compat
1.1.0-play28-RC5,reactivemongo-play-json-compat
1.1.0-play27-RC5,reactivemongo-play-json-compat
1.1.0-play29-RC4,reactivemongo-play-json-compat
1.1.0-play28-RC4,reactivemongo-play-json-compat
1.1.0-play27-RC4,reactivemongo-play-json-compat
1.1.0-play27-RC3,reactivemongo-play-json-compat
1.1.0-play29-RC3,reactivemongo-play-json-compat
1.1.0-play28-RC3,reactivemongo-play-json-compat
1.1.0-play29-RC2,reactivemongo-play-json-compat
1.1.0-play28-RC2,reactivemongo-play-json-compat
1.1.0-play27-RC2,reactivemongo-play-json-compat
