0.4.1,difflicious-cats,difflicious-core,difflicious-munit,difflicious-scalatest
0.4.0,difflicious-cats,difflicious-core,difflicious-munit,difflicious-scalatest
0.4.0-M1,difflicious-cats,difflicious-core,difflicious-munit,difflicious-scalatest
0.3.1-M2,difflicious-cats,difflicious-core,difflicious-munit,difflicious-scalatest
