8.5.3,elastic4s-json-zio,elastic4s-json-jackson,elastic4s-json-circe,elastic4s-json-json4s,elastic4s-testkit,elastic4s-domain,elastic4s-json-builder,elastic4s-http-streams,elastic4s-client-sttp,elastic4s-json-play,elastic4s-handlers,elastic4s-streams-akka,elastic4s-client-core,elastic4s-client-sniffed,elastic4s-effect-monix,elastic4s-effect-cats-2,elastic4s-effect-cats,elastic4s-effect-zio,elastic4s-effect-zio-1,elastic4s-core,elastic4s-client-esjava
8.5.2,elastic4s-json-zio,elastic4s-json-jackson,elastic4s-json-circe,elastic4s-json-json4s,elastic4s-testkit,elastic4s-domain,elastic4s-json-builder,elastic4s-http-streams,elastic4s-client-sttp,elastic4s-json-play,elastic4s-handlers,elastic4s-streams-akka,elastic4s-client-core,elastic4s-client-sniffed,elastic4s-effect-monix,elastic4s-effect-cats-2,elastic4s-effect-cats,elastic4s-effect-zio,elastic4s-effect-zio-1,elastic4s-core,elastic4s-client-esjava
8.5.1,elastic4s-json-zio,elastic4s-json-jackson,elastic4s-json-circe,elastic4s-json-json4s,elastic4s-testkit,elastic4s-domain,elastic4s-json-builder,elastic4s-http-streams,elastic4s-client-sttp,elastic4s-json-play,elastic4s-handlers,elastic4s-streams-akka,elastic4s-client-core,elastic4s-client-sniffed,elastic4s-effect-monix,elastic4s-effect-cats-2,elastic4s-effect-cats,elastic4s-effect-zio,elastic4s-effect-zio-1,elastic4s-core,elastic4s-client-esjava
8.5.0,elastic4s-json-zio,elastic4s-json-jackson,elastic4s-json-circe,elastic4s-json-json4s,elastic4s-testkit,elastic4s-domain,elastic4s-json-builder,elastic4s-http-streams,elastic4s-client-sttp,elastic4s-json-play,elastic4s-handlers,elastic4s-streams-akka,elastic4s-client-core,elastic4s-client-sniffed,elastic4s-effect-monix,elastic4s-effect-cats-2,elastic4s-effect-cats,elastic4s-effect-zio,elastic4s-effect-zio-1,elastic4s-core,elastic4s-client-esjava
8.4.4,elastic4s-json-zio,elastic4s-json-jackson,elastic4s-json-circe,elastic4s-json-json4s,elastic4s-testkit,elastic4s-domain,elastic4s-json-builder,elastic4s-http-streams,elastic4s-client-sttp,elastic4s-json-play,elastic4s-handlers,elastic4s-streams-akka,elastic4s-client-core,elastic4s-client-sniffed,elastic4s-effect-monix,elastic4s-effect-cats-2,elastic4s-effect-cats,elastic4s-effect-zio,elastic4s-effect-zio-1,elastic4s-core,elastic4s-client-esjava
