2.9.0,cats-free,cats-kernel,cats-kernel-laws,alleycats-core,cats-docs,cats-testkit,algebra-laws,alleycats-laws,algebra,cats-core,cats-laws
2.8.0,cats-free,cats-kernel,cats-kernel-laws,alleycats-core,cats-docs,cats-testkit,algebra-laws,alleycats-laws,algebra,cats-core,cats-laws
2.7.0,cats-free,cats-kernel,cats-kernel-laws,alleycats-core,cats-jvm,cats-testkit,algebra-laws,alleycats-laws,algebra,cats-core,cats-laws
2.6.1,cats-free,cats-kernel,cats-kernel-laws,alleycats-core,cats-jvm,cats-testkit,alleycats-laws,cats-core,cats-laws
