0.14.0,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+40-caa67231,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+35-4cbea9f8,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+31-f9c5aef6,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+28-865c1324,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+26-51dbef5d,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1+16-ff3bad5c,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.1,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.13.0,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.12.0,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
0.12.0-RC2+6-577163d7,trace4cats-avro-kafka-consumer,trace4cats-avro-kafka-exporter
