0.0.5,kinesis4cats-compat,kinesis4cats-smithy4s-client-logging-circe,kinesis4cats-smithy4s-client-localstack,kinesis4cats-shared-circe,kinesis4cats-kinesis-client,kinesis4cats-kcl,kinesis4cats-kpl,kinesis4cats-aws-v2-localstack,kinesis4cats-shared-localstack,kinesis4cats-shared-ciris,kinesis4cats-kcl-logging-circe,kinesis4cats-kcl-ciris,kinesis4cats-kcl-http4s,kinesis4cats-kcl-localstack,kinesis4cats-kinesis-client-logging-circe,kinesis4cats-kpl-logging-circe,kinesis4cats-smithy4s-client,kinesis4cats-kpl-localstack,kinesis4cats-aws-v1-localstack,kinesis4cats-kinesis-client-localstack,kinesis4cats-shared,kinesis4cats-kpl-ciris
0.0.4,kinesis4cats-compat,kinesis4cats-smithy4s-client-logging-circe,kinesis4cats-smithy4s-client-localstack,kinesis4cats-shared-circe,kinesis4cats-kinesis-client,kinesis4cats-kcl,kinesis4cats-kpl,kinesis4cats-aws-v2-localstack,kinesis4cats-shared-localstack,kinesis4cats-shared-ciris,kinesis4cats-kcl-logging-circe,kinesis4cats-kcl-ciris,kinesis4cats-kcl-http4s,kinesis4cats-kcl-localstack,kinesis4cats-kinesis-client-logging-circe,kinesis4cats-kpl-logging-circe,kinesis4cats-smithy4s-client,kinesis4cats-kpl-localstack,kinesis4cats-aws-v1-localstack,kinesis4cats-kinesis-client-localstack,kinesis4cats-shared,kinesis4cats-kpl-ciris
0.0.3,kinesis4cats-compat,kinesis4cats-smithy4s-client-logging-circe,kinesis4cats-smithy4s-client-localstack,kinesis4cats-smithy4s-client-fs2,kinesis4cats-shared-circe,kinesis4cats-kinesis-client,kinesis4cats-kinesis-client-fs2,kinesis4cats-kcl,kinesis4cats-kpl,kinesis4cats-aws-v2-localstack,kinesis4cats-shared-localstack,kinesis4cats-shared-ciris,kinesis4cats-kcl-fs2-ciris,kinesis4cats-kcl-logging-circe,kinesis4cats-kcl-ciris,kinesis4cats-kcl-http4s,kinesis4cats-kcl-localstack,kinesis4cats-shared-fs2,kinesis4cats-kinesis-client-logging-circe,kinesis4cats-kpl-logging-circe,kinesis4cats-smithy4s-client,kinesis4cats-kpl-localstack,kinesis4cats-aws-v1-localstack,kinesis4cats-kinesis-client-localstack,kinesis4cats-shared,kinesis4cats-kcl-fs2,kinesis4cats-kpl-ciris
0.0.2,kinesis4cats-compat,kinesis4cats-smithy4s-client-logging-circe,kinesis4cats-smithy4s-client-localstack,kinesis4cats-smithy4s-client-fs2,kinesis4cats-shared-circe,kinesis4cats-kinesis-client,kinesis4cats-kernel-tests,kinesis4cats-kinesis-client-fs2,kinesis4cats-kcl,kinesis4cats-kpl,kinesis4cats-aws-v2-localstack,kinesis4cats-shared-localstack,kinesis4cats-shared-ciris,kinesis4cats-kcl-fs2-ciris,kinesis4cats-kcl-logging-circe,kinesis4cats-kcl-ciris,kinesis4cats-kcl-http4s,kinesis4cats-kcl-localstack,kinesis4cats-shared-fs2,kinesis4cats-kinesis-client-logging-circe,kinesis4cats-kpl-logging-circe,kinesis4cats-smithy4s-client,kinesis4cats-kpl-localstack,kinesis4cats-aws-v1-localstack,kinesis4cats-kinesis-client-localstack,kinesis4cats-shared,kinesis4cats-kcl-fs2,kinesis4cats-kpl-ciris
0.0.1,kinesis4cats-compat,kinesis4cats-shared-circe,kinesis4cats-kinesis-client,kinesis4cats-kcl,kinesis4cats-kpl,kinesis4cats-aws-v2-localstack,kinesis4cats-shared-localstack,kinesis4cats-shared-ciris,kinesis4cats-kcl-fs2-ciris,kinesis4cats-kcl-logging-circe,kinesis4cats-kcl-ciris,kinesis4cats-kcl-http4s,kinesis4cats-kcl-localstack,kinesis4cats-kinesis-client-logging-circe,kinesis4cats-kpl-logging-circe,kinesis4cats-kpl-localstack,kinesis4cats-aws-v1-localstack,kinesis4cats-kinesis-client-localstack,kinesis4cats-shared,kinesis4cats-kcl-fs2,kinesis4cats-kpl-ciris
