0.9.7,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.6,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.5,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.4,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.3,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.2,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.1,scala-logger,scala-logger-ce2,scala-logger-ce3
0.9.0,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.10,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.9,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.8,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.7,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.6,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.5,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.4,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.3,scala-logger,scala-logger-ce2,scala-logger-ce3
0.8.2,scala-logger,scala-logger-ce2,scala-logger-ce3
