4.4.0,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
4.3.0,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
4.2.0,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
4.1.0,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
4.0.0,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
4.0.0-RC1,scalapact-http4s-0-23,scalapact-scalatest,scalapact-core,scalapact-circe-0-14,scalapact-scalatest-suite,scalapact-shared
