2.44,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.43,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.42,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.41,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.40,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.39,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
2.38,oar,slurmexample,sshexample,webdav,local,ipfsexample,egidiracexample,sge,pbsexample,httpexample,oarexample,gridscale,slurm,condor,http,egiwebdavexample,sgeexample,ssh,ipfs,pbs,localexample,effect,cluster,egicreamexample,condorexample,egi,dirac
