0.23.19-RC2,http4s-client-testkit,http4s-server,http4s-dsl,http4s-laws,http4s-ember-client,http4s-client,http4s-jawn,http4s-circe,http4s-docs,http4s-scalafix-internal,http4s-ember-server,http4s-ember-core,http4s-core
0.23.5,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.6,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
1.0.0-M27,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.4,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.5,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.3,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.4,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
1.0.0-M25,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.2,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.3,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
