0.14.0,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+60-5d9c1df8,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+62-0cc77fcb,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+58-69f9955b,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+56-a8c8289c,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+47-d76cb0f4,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+38-3b33d888,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+33-dd614498,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+30-7e2af8be,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+28-e2908f8b,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+25-5ff292c7,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1+17-7cc35475,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.1,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.13.0,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.12.0+29-d6222477,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.12.0,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
0.12.0-RC2+16-08e6f507,trace4cats-sttp-client3,trace4cats-sttp-common,trace4cats-sttp-tapir
