1.4.33,jwt-akka-http
1.4.32,jwt-akka-http
1.4.31,jwt-akka-http
1.4.30,jwt-akka-http
1.4.29,jwt-akka-http
1.4.28,jwt-akka-http
1.4.27,jwt-akka-http
1.4.26,jwt-akka-http
1.4.25,jwt-akka-http
1.4.24,jwt-akka-http
1.4.23,jwt-akka-http
1.4.22,jwt-akka-http
1.4.21,jwt-akka-http
1.4.20,jwt-akka-http
1.4.19,jwt-akka-http
1.4.18,jwt-akka-http
1.4.17,jwt-akka-http
1.4.16,jwt-akka-http
1.4.15,jwt-akka-http
1.4.14,jwt-akka-http
1.4.13,jwt-akka-http
1.4.12,jwt-akka-http
1.4.11,jwt-akka-http
1.4.10,jwt-akka-http
1.4.9,jwt-akka-http
1.4.8,jwt-akka-http
1.4.7,jwt-akka-http
1.4.6,jwt-akka-http
1.4.5,jwt-akka-http
1.4.4,jwt-akka-http
1.4.3,jwt-akka-http
1.4.2,jwt-akka-http
1.4.1,jwt-akka-http
