0.9.1,scalaprops-all,scalaprops-gen,scalaprops-scalaz,scalaprops,scalaprops-core
0.9.0,scalaprops-all,scalaprops-gen,scalaprops-scalaz,scalaprops,scalaprops-core
0.8.4,scalaprops-all,scalaprops-gen,scalaprops-scalaz,scalaprops,scalaprops-core
0.8.3,scalaprops-gen,scalaprops-scalaz,scalaprops,scalaprops-core
