1.8.4,vulcan,vulcan-generic,vulcan-refined
1.8.3,vulcan,vulcan-generic,vulcan-refined
1.8.1,vulcan,vulcan-generic,vulcan-refined
1.8.0,vulcan,vulcan-generic,vulcan-refined
1.7.1,vulcan,vulcan-refined
1.7.0,vulcan,vulcan-refined
