10.5.0,akka-http-spray-json,akka-parsing,akka-http2-support,akka-http-testkit,akka-http-xml,akka-http,akka-http-bom,akka-http-core,akka-http-caching,akka-http-jackson
10.5.0-M1,akka-http-spray-json,akka-parsing,akka-http2-support,akka-http-testkit,akka-http-xml,akka-http,akka-http-bom,akka-http-core,akka-http-caching,akka-http-jackson
