2.1.0,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0.1-RC2,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0.1-RC1,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0-RC3,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0-RC2,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
2.0-RC1,breeze-parent,breeze-macros,breeze-natives,breeze,breeze-viz
