4.0.3,scala-uri
4.0.2,scala-uri
4.0.1,scala-uri
4.0.0,scala-uri
4.0.0-M5,scala-uri
4.0.0-M4,scala-uri
4.0.0-M3,scala-uri
4.0.0-M2,scala-uri
4.0.0-M1,scala-uri
