4.6.0.1,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.6.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.5.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.4.1,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.4.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.3.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.2.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.1.0-V2,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
4.0.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
4.0.0-RC2,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
3.19.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
4.0.0-RC1,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
3.18.0,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
3.16.5-Beta30,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
3.16.5-Beta29,quill-jasync,quill-zio,quill-jasync-postgres,quill-doobie,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
3.17.0-Beta30-RC5,quill-jasync,quill-zio,quill-jasync-postgres,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
3.17.0-Beta30-RC4,quill-jasync,quill-zio,quill-jasync-postgres,quill-sql,quill-jdbc,quill-cassandra-zio,quill-cassandra,quill-jdbc-zio
3.16.4-Beta28,quill-jasync,quill-zio,quill-jasync-postgres,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
3.16.4-Beta2.7,quill-jasync,quill-zio,quill-jasync-postgres,quill-sql,quill-jdbc,quill-cassandra-zio,quill-caliban,quill-cassandra,quill-jdbc-zio
