1.2.4,jdbc-scala,play-jdbc,play-reactive-mongo,reactive-mongo
1.2.3,play-reactive-mongo,reactive-mongo
1.2.2,jdbc-scala,play-jdbc,play-reactive-mongo,reactive-mongo
1.2.1,jdbc-scala,play-jdbc,play-reactive-mongo,reactive-mongo
1.2.0,jdbc-scala,play-jdbc,play-reactive-mongo,reactive-mongo
