0.14.0,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+38-213a14c1,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+35-38bb8a82,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+31-9657d41e,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+26-65dada54,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+28-0839dd25,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+24-5aeb964e,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1+16-f4b6dc0d,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.1,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.13.0,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.12.0,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.12.0-RC2+5-27f2d513,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-caffeine,trace4cats-tail-sampling-redis-store
0.12.0-RC2+4-de05e2be,trace4cats-tail-sampling-cache-store,trace4cats-tail-sampling-redis-store
