1.0.0-RC2,doobie-postgres,doobie-h2-circe,doobie-refined,doobie-hikari,doobie-h2,doobie-scalatest,doobie-core,doobie-postgres-circe,doobie-free,doobie-munit
1.0.0-RC1,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-scalatest,doobie-core,doobie-postgres-circe,doobie-free,doobie-munit
1.0.0-M5,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-core,doobie-postgres-circe,doobie-free,doobie-munit
0.13.4,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-core,doobie-postgres-circe,doobie-free,doobie-munit
1.0.0-M4,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-core,doobie-free
1.0.0-M3,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-core,doobie-free
0.13.3,doobie-postgres,doobie-refined,doobie-hikari,doobie-h2,doobie-core,doobie-postgres-circe,doobie-free
