2.1.0,swearwolf-term-zio,swearwolf-rich,swearwolf-util-zio,swearwolf-term,swearwolf-shapes-zio,swearwolf-shapes,swearwolf-util,swearwolf-rich-zio
2.0.0,swearwolf-term-zio,swearwolf-rich,swearwolf-util-zio,swearwolf-term,swearwolf-shapes-zio,swearwolf-shapes,swearwolf-util,swearwolf-rich-zio
