1.3.2,core,jdbc
1.3.1,core,jdbc
1.3.0,core,jdbc
1.2.2,core,jdbc
1.2.1,core,jdbc
1.2.0,core,jdbc
1.1.6,core,jdbc
1.1.5,core,jdbc
1.1.4,core,jdbc
1.1.3,core,jdbc
1.1.2,core,jdbc
1.1.1,core,jdbc
1.1.0,core,jdbc
1.0.3,core,jdbc
1.0.2,core,jdbc
1.0.1,core,jdbc
1.0,core,jdbc
0.1,core,jdbc
