2.5.0,scala-java-time,scala-java-time-tzdb
2.5.0-M2,scala-java-time,scala-java-time-tzdb
2.5.0-M1,scala-java-time,scala-java-time-tzdb
2.4.0,scala-java-time,scala-java-time-tzdb
2.4.0-M3,scala-java-time,scala-java-time-tzdb
2.4.0-M2,scala-java-time,scala-java-time-tzdb
2.4.0-M1,scala-java-time,scala-java-time-tzdb
2.3.0,scala-java-time,scala-java-time-tzdb
