1.1.0-noshaded-RC8,reactivemongo,reactivemongo-core,reactivemongo-test
1.1.0-RC8,reactivemongo,reactivemongo-alias,reactivemongo-core,reactivemongo-test
1.1.0-noshaded-RC7,reactivemongo,reactivemongo-core,reactivemongo-test
1.1.0-RC7,reactivemongo,reactivemongo-alias,reactivemongo-core,reactivemongo-test
1.1.0-noshaded-RC6,reactivemongo,reactivemongo-core,reactivemongo-test
1.1.0-RC6,reactivemongo,reactivemongo-alias,reactivemongo-core,reactivemongo-test
1.1.0-noshaded-RC5,reactivemongo,reactivemongo-core,reactivemongo-test
1.1.0-RC5,reactivemongo,reactivemongo-alias,reactivemongo-core,reactivemongo-test
1.1.0-noshaded-RC4,reactivemongo,reactivemongo-core,reactivemongo-test
1.1.0-RC4,reactivemongo,reactivemongo-alias,reactivemongo-core,reactivemongo-test
1.1.0-noshaded-RC3,reactivemongo,reactivemongo-core
1.1.0-RC3,reactivemongo,reactivemongo-alias,reactivemongo-core
1.1.0-noshaded-RC2,reactivemongo,reactivemongo-core
1.1.0-RC2,reactivemongo,reactivemongo-alias,reactivemongo-core
1.1.0-RC1,reactivemongo-alias
