1.16.0-M4,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.6.0-M3,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.6.0-M2,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.6.0-M1,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.16.0-M1,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.5.0,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.5.0-M5,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.5.0-M4,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.5.0-M3,korolev-web-dsl,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
1.5.0-M2,korolev-zio2-streams,korolev-testkit,korolev-fs2-ce3,korolev-ce3,korolev-effect,korolev-http4s,korolev-zio-streams,korolev,korolev-web,korolev-monix,korolev-zio2,korolev-zio,korolev-ce2,korolev-http,korolev-zio-http,korolev-bytes,korolev-akka,korolev-standalone,korolev-scodec,korolev-slf4j,korolev-fs2-ce2
