7.0.0-RC1,natchez-extras-doobie,natchez-extras-testkit,natchez-extras-slf4j,natchez-extras-log4cats,natchez-extras-metrics,natchez-extras-datadog,natchez-extras-dogstatsd,natchez-extras-combine,natchez-extras-datadog-stable,natchez-extras-http4s-stable,natchez-extras-fs2,natchez-extras-ce3,natchez-extras-core,natchez-extras-http4s
7.0.0-M4,natchez-extras-doobie,natchez-extras-testkit,natchez-extras-slf4j,natchez-extras-log4cats,natchez-extras-metrics,natchez-extras-datadog,natchez-extras-dogstatsd,natchez-extras-combine,natchez-extras-datadog-stable,natchez-extras-http4s-stable,natchez-extras-fs2,natchez-extras-core,natchez-extras-http4s
7.0.0-M3,natchez-extras-doobie,natchez-extras-testkit,natchez-extras-slf4j,natchez-extras-log4cats,natchez-extras-metrics,natchez-extras-datadog,natchez-extras-dogstatsd,natchez-extras-combine,natchez-extras-datadog-stable,natchez-extras-http4s-stable,natchez-extras-fs2,natchez-extras-http4s
7.0.0-M2,natchez-extras-doobie,natchez-extras-testkit,natchez-extras-slf4j,natchez-extras-log4cats,natchez-extras-metrics,natchez-extras-datadog,natchez-extras-dogstatsd,natchez-extras-combine,natchez-extras-datadog-stable,natchez-extras-http4s-stable,natchez-extras-fs2,natchez-extras-http4s
7.0.0-M1,natchez-extras-testkit,natchez-extras-fs2
