1.10.66,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.65,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.64,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.63,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.62,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.61,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.60,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.59,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.58,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.57,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.56,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.55,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.54,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.53,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.52,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.51,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.50,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.49,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.48,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.47,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.46,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.45,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.44,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.43,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.42,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
