0.3.1,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-testkit,natchez-honeycomb
0.3.0,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.3.0-M3,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.3.0-M2,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.3.0-M1,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.2.2,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.2.1,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.2.0,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-log-odin,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-opentelemetry,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.1.6,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-datadog,newrelic,natchez-xray,natchez-honeycomb
0.1.5,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-datadog,newrelic,natchez-honeycomb
0.0.26,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-datadog,newrelic,natchez-honeycomb
0.1.4,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-datadog,natchez-honeycomb
0.0.25,natchez-lightstep,natchez-lightstep-grpc,natchez-lightstep-http,natchez-jaeger,natchez-opencensus,natchez-noop,natchez-mock,natchez-core,natchez-mtl,natchez-log,natchez-opentracing,natchez-datadog,natchez-honeycomb
