1.5.1,scala-java-locales
1.5.0,scala-java-locales
1.4.1,scala-java-locales
1.4.0,scala-java-locales
1.4.0-RC3,scala-java-locales
1.3.0,scala-java-locales
0.7.0,scala-java-locales
1.2.1,scala-java-locales
1.2.0,scala-java-locales
