0.4.3,minart-backend,minart-image,minart-core,minart,minart-pure
0.4.2,minart-backend,minart-image,minart-core,minart,minart-pure
0.4.1,minart-backend,minart-image,minart-core,minart,minart-pure
0.4.0,minart-backend,minart-image,minart-core,minart,minart-pure
0.4.0-RC1,minart-backend,minart-image,minart-core,minart,minart-pure
0.3.3,minart-core,minart,minart-pure
