0.18.0,spire-legacy,spire-util,spire-laws,spire,spire-extras,spire-platform,spire-data,spire-macros
0.18.0-M3,spire-legacy,spire-util,spire-laws,spire,spire-extras,spire-platform,spire-data,spire-macros
0.18.0-M2,spire-legacy,spire-util,spire-laws,spire,spire-extras,spire-platform,spire-data,spire-macros
0.18.0-M1,spire-legacy,spire-util,spire-laws,spire,spire-extras,spire-platform,spire-data,spire-macros
