0.10.0-M2,dhall-cats,dhall-scala,dhall-imports,dhall-javagen,dhall-ast,dhall-testing,dhall-scala-codec,dhall-jawn,dhall-circe
0.10.0-M1,dhall-cats,dhall-scala,dhall-imports,dhall-javagen,dhall-ast,dhall-testing,dhall-scala-codec,dhall-jawn,dhall-circe
0.9.0-M2,dhall-cats,dhall-scala,dhall-imports,dhall-javagen,dhall-ast,dhall-testing,dhall-scala-codec,dhall-jawn,dhall-circe
