0.91.2,scalismo,scalismo-ui
0.91.1,scalismo,scalismo-ui
0.91.0,scalismo,scalismo-ui
0.91-RC4,scalismo,scalismo-ui
0.91-RC3,scalismo,scalismo-ui
0.91-RC2,scalismo,scalismo-ui
0.91-RC1,scalismo
