0.4.8,zio-schema-derivation,zio-schema-docs,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.4.7,zio-schema-derivation,zio-schema-docs,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.4.6,zio-schema-derivation,zio-schema-docs,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.4.2,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.4.1,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.4.0,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.3.1,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.3.0,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-msg-pack,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.2.1,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
0.1.11,zio-schema-derivation,zio-schema-zio-test,zio-schema-macros,zio-schema-protobuf,zio-schema-thrift,zio-schema-json,zio-schema-avro,zio-schema,zio-schema-optics
