2.21.2,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.21.1,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.21.0,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.7,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.6,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.5,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.4,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.3,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.2,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.1,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.20.0,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.19.1,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.19.0,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.18.1,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.18.0,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.9,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.8,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.7,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.6,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.5,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.4,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.3,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.2,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.1,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.17.0,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
2.13.5.2,jsoniter-scala-core,jsoniter-scala-circe,jsoniter-scala-macros
